,Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,T1_Start,T1_End,T1_Min,T1_Max,T1_Start.1,T1_End.1,T1_Min.1,T1_Max.1,Date
199,199,,  8d 09:00:52.06,-4.500038147555,2.4999618524450002,1.36263,1.362034396272,1.09591977786,4.867350342444,0,0,36.048603057861,27.234231948853,27.234231948853,36.324512481689,27.284120559692003,35.837619781494006,27.284120559692003,35.837619781494006,43644.952233287004
200,200,,  8d 09:53:53.57,-4.500038147555,2.4999618524450002,1.3622299999999998,1.361734406467,1.096558420213,4.865743205259999,0,0,36.113525390625,27.317378997803,27.267490386963,36.275825500488,27.300748825073,35.805156707764,27.267490386963,35.805156707764,43644.9890675694
201,201,,  8d 10:46:59.03,-4.500038147555,2.499809262226,1.36203,1.361609409481,1.097179165955,4.865312070583,0,0,36.09729385376,27.300748825073,27.284120559692003,36.373203277588,27.350637435913,35.853847503662,27.300748825073,35.853847503662,43645.025947800896
202,202,,  8d 11:40:04.27,-4.500038147555,2.4999618524450002,1.36191,1.361309393675,1.097110673463,4.86384727389,0,0,36.162216186523,27.334011077880998,27.300748825073,36.292053222656,27.334011077880998,35.886306762695,27.284120559692003,35.886306762695,43645.0628251389
203,203,,  8d 12:33:08.83,-4.499961852445,2.4999618524450002,1.36142,1.3609844186289999,1.099400422423,4.862442803643,0,0,36.12975692749,27.350637435913,27.334011077880998,36.340740203857,27.317378997803,35.870079040527,27.300748825073,35.870079040527,43645.0996946991
204,204,,  8d 13:26:13.18,-4.5002670328829995,2.4999618524450002,1.36129,1.3606094045339998,1.0975134968459999,4.8607444215490005,0,0,36.12975692749,27.367267608642997,27.317378997803,36.340740203857,27.317378997803,35.821388244629,27.317378997803,35.821388244629,43645.1365620833
205,205,,  8d 14:19:18.16,-4.500038147555,2.4999618524450002,1.3608600000000002,1.3603468956209999,1.098748478044,4.859247741759,0,0,36.113525390625,27.350637435913,27.250860214232997,36.259593963623,27.334011077880998,35.788928985596,27.300748825073,35.788928985596,43645.1734367014
206,206,,  8d 15:12:23.11,-4.499885557336,2.499656672007,1.3606699999999998,1.3601593837700001,1.099378096682,4.858162853692,0,0,36.081066131592,27.217601776123,27.200971603394,36.275825500488,27.250860214232997,35.77269744873,27.200971603394,35.77269744873,43645.210310787
207,207,,  8d 16:05:27.96,-4.500038147555,2.4999618524450002,1.36039,1.3598218280540002,1.100212049639,4.856446586699,0,0,36.032375335693004,27.217601776123,27.217601776123,36.22713470459,27.234231948853,35.805156707764,27.217601776123,35.805156707764,43645.2471836921
208,208,,  8d 16:58:32.35,-4.499961852445,2.499809262226,1.36009,1.359596881038,1.0998412386560001,4.855310234053,0,0,36.048603057861,27.184343338013,27.184343338013,36.292053222656,27.134454727173,35.788928985596,27.134454727173,35.788928985596,43645.284051446804
209,209,,  8d 17:51:37.15,-4.499885557336,2.499809262226,1.3599,1.359284398303,1.099620462092,4.853891862484,0,0,36.064834594727,27.250860214232997,27.217601776123,36.292053222656,27.200971603394,35.853847503662,27.200971603394,35.853847503662,43645.3209240741
210,210,,  8d 18:44:41.58,-4.499885557336,2.4999618524450002,1.35945,1.359109380322,1.099365536598,4.853141236079,0,0,36.194671630859,27.334011077880998,27.334011077880998,36.356971740723,27.367267608642997,35.934997558594,27.317378997803,35.934997558594,43645.3577921875
211,211,,  8d 19:37:45.29,-4.500114442664,2.499809262226,1.35938,1.358884426884,1.098270514515,4.852088461709,0,0,36.243362426758,27.267490386963,27.267490386963,36.45435333252,27.300748825073,35.99991607666,27.250860214232997,35.99991607666,43645.3946519792
212,212,,  8d 20:30:50.16,-4.500038147555,2.4999618524450002,1.3590799999999998,1.358546872585,1.099845787275,4.850527095113001,0,0,36.243362426758,27.267490386963,27.234231948853,36.45435333252,27.250860214232997,35.951225280762,27.250860214232997,35.951225280762,43645.431525150496
213,213,,  8d 21:23:54.38,-4.500038147555,2.4999618524450002,1.35878,1.3582843945629999,1.099258456211,4.849227497774,0,0,36.275825500488,27.350637435913,27.317378997803,36.45435333252,27.334011077880998,36.032375335693004,27.300748825073,36.032375335693004,43645.4683909143
214,214,,  8d 22:16:57.93,-4.499961852445,2.499809262226,1.35847,1.357996888795,1.100644156671,4.8483637229,0,0,36.275825500488,27.350637435913,27.334011077880998,36.551731109619006,27.350637435913,35.967456817627,27.334011077880998,35.967456817627,43645.5052490741
215,215,,  8d 23:10:01.63,-4.500190737774,2.499809262226,1.35829,1.357871889761,1.100006141404,4.847640289189,0,0,36.275825500488,27.350637435913,27.350637435913,36.421894073486,27.300748825073,36.016147613525,27.300748825073,36.016147613525,43645.5421086921
216,216,,  9d 00:03:07.09,-4.500190737774,2.4999618524450002,1.3583100000000001,1.357709398927,1.102004487113,4.846375926525,0,0,36.210903167725,27.151082992554002,27.151082992554002,36.551731109619006,27.200971603394,35.77269744873,27.117824554443,35.77269744873,43645.5789887384
217,217,,  9d 00:56:13.07,-4.500038147555,2.4999618524450002,1.35774,1.3571468566609999,1.1047520704659999,4.843774770721,0,0,36.113525390625,27.367267608642997,27.284120559692003,36.340740203857,27.317378997803,36.032375335693004,27.317378997803,36.032375335693004,43645.6158749306
218,218,,  9d 01:49:17.81,-4.500114442664,2.499809262226,1.35737,1.3570593898249999,1.100469924097,4.843464283887,0,0,36.292053222656,27.284120559692003,27.284120559692003,36.470581054688,27.267490386963,36.048603057861,27.267490386963,36.048603057861,43645.6527464815
219,219,,  9d 02:42:23.44,-4.499809262226,2.499809262226,1.35731,1.356759355527,1.104120553854,4.841855221587,0,0,36.259593963623,27.300748825073,27.300748825073,36.584190368652,27.334011077880998,35.967456817627,27.284120559692003,35.967456817627,43645.6896287037
220,220,,  9d 03:35:28.08,-4.499885557336,2.499809262226,1.357,1.356421907523,1.102553264808,4.840337396057,0,0,36.292053222656,27.334011077880998,27.300748825073,36.535499572754,27.300748825073,36.032375335693004,27.284120559692003,36.032375335693004,43645.7264993403
221,221,,  9d 04:28:31.81,-4.500038147555,2.499809262226,1.3566,1.356259355492,1.101983092627,4.839498346031,0,0,36.356971740723,27.317378997803,27.267490386963,36.470581054688,27.267490386963,36.081066131592,27.267490386963,36.081066131592,43645.7633593171
222,222,,  9d 05:21:36.46,-4.500114442664,2.4999618524450002,1.35647,1.35588433831,1.101957490775,4.837662661204,0,0,36.340740203857,27.300748825073,27.300748825073,36.567962646484,27.300748825073,36.032375335693004,27.267490386963,36.032375335693004,43645.8002301389
223,223,,  9d 06:14:41.59,-4.499961852445,2.499809262226,1.35617,1.355859357366,1.102907575645,4.837598569381,0,0,36.308284759521,27.350637435913,27.317378997803,36.600421905518,27.383899688720998,36.081066131592,27.300748825073,36.081066131592,43645.837106215295
224,224,,  9d 07:07:47.13,-4.500038147555,2.4999618524450002,1.35639,1.355584408623,1.101242967311,4.835863860824,0,0,36.389430999755994,27.184343338013,27.117824554443,36.600421905518,27.117824554443,35.918766021729,27.117824554443,35.918766021729,43645.873987338
225,225,,  9d 08:00:50.49,-4.500114442664,2.4999618524450002,1.3557,1.3550843785030002,1.102485765749,4.8331561901199995,0,0,36.178443908691,27.217601776123,27.217601776123,36.356971740723,27.250860214232997,36.09729385376,27.250860214232997,36.09729385376,43645.910843159705
226,226,,  9d 08:53:57.91,-4.500038147555,2.4999618524450002,1.35529,1.3548343638359999,1.104018983329,4.832760188527,0,0,36.324512481689,27.367267608642997,27.334011077880998,36.616649627686,27.367267608642997,35.99991607666,27.317378997803,35.99991607666,43645.9477458102
227,227,,  9d 09:47:04.55,-4.500038147555,2.4999618524450002,1.3550500000000003,1.354584380676,1.103318129117,4.83104779376,0,0,36.389430999755994,27.300748825073,27.267490386963,36.600421905518,27.234231948853,36.145984649658,27.234231948853,36.145984649658,43645.9846397917
228,228,,  9d 10:40:06.66,-4.499961852445,2.499809262226,1.3546799999999999,1.354096890982,1.101577075453,4.829362016885,0,0,36.373203277588,27.317378997803,27.317378997803,36.632877349854,27.317378997803,36.032375335693004,27.317378997803,36.032375335693004,43646.0214807639
229,229,,  9d 11:33:11.72,-4.500038147555,2.4999618524450002,1.35438,1.3540593315,1.103585555202,4.828798168015,0,0,36.292053222656,27.267490386963,27.250860214232997,36.503040313721,27.250860214232997,36.113525390625,27.200971603394,36.113525390625,43646.0583562963
230,230,,  9d 12:26:18.00,-4.500190737774,2.499809262226,1.35433,1.353809390266,1.104639269927,4.827554898133,0,0,36.389430999755994,27.367267608642997,27.300748825073,36.649108886719,27.317378997803,36.113525390625,27.300748825073,36.113525390625,43646.0952459259
231,231,,  9d 13:19:22.00,-4.500038147555,2.4999618524450002,1.35394,1.3533343323809999,1.103879381357,4.825245921906,0,0,36.389430999755994,27.167713165282997,27.167713165282997,36.600421905518,27.184343338013,36.145984649658,27.184343338013,36.145984649658,43646.1321091551
232,232,,  9d 14:12:27.63,-4.499809262226,2.4999618524450002,1.3536100000000002,1.353321885663,1.10668897046,4.825028751893,0,0,36.389430999755994,27.334011077880998,27.267490386963,36.632877349854,27.383899688720998,36.162216186523,27.334011077880998,36.162216186523,43646.1689911921
233,233,,  9d 15:05:35.60,-4.499809262226,2.4999618524450002,1.3537,1.3531843268130002,1.104000555508,4.824078451665,0,0,36.45435333252,27.250860214232997,27.234231948853,36.697799682617,27.200971603394,36.210903167725,27.200971603394,36.210903167725,43646.2059003588
234,234,,  9d 15:58:42.32,-4.500038147555,2.4999618524450002,1.35346,1.3528593549110002,1.1058882738390001,4.822562104705,0,0,36.519271850586,27.250860214232997,27.250860214232997,36.681568145752,27.284120559692003,36.194671630859,27.234231948853,36.194671630859,43646.2427950579
235,235,,  9d 16:51:48.50,-4.500038147555,2.499809262226,1.35311,1.352596905932,1.105998522859,4.821290010143,0,0,36.45435333252,27.367267608642997,27.234231948853,36.714031219482,27.334011077880998,36.12975692749,27.267490386963,36.12975692749,43646.279683784705
236,236,,  9d 17:44:55.26,-4.499961852445,2.499809262226,1.3529200000000001,1.352346860165,1.105749685169,4.82007020194,0,0,36.486808776855,27.250860214232997,27.250860214232997,36.681568145752,27.217601776123,36.12975692749,27.217601776123,36.12975692749,43646.3165784838
237,237,,  9d 18:38:02.02,-4.499961852445,2.4999618524450002,1.3524100000000001,1.3519218781529998,1.107894106908,4.818265821677,0,0,36.405662536621,27.334011077880998,27.317378997803,36.632877349854,27.350637435913,36.178443908691,27.300748825073,36.178443908691,43646.3534737268
238,238,,  9d 19:31:07.56,-4.500038147555,2.4999618524450002,1.35215,1.3518218669279998,1.10699240444,4.817952684429,0,0,36.470581054688,27.367267608642997,27.284120559692003,36.714031219482,27.317378997803,36.210903167725,27.317378997803,36.210903167725,43646.390354675896
239,239,,  9d 20:24:11.51,-4.499885557336,2.4999618524450002,1.35198,1.351559343122,1.105633753676,4.816552235102,0,0,36.551731109619006,27.300748825073,27.267490386963,36.697799682617,27.284120559692003,36.308284759521,27.284120559692003,36.308284759521,43646.427217361095
240,240,,  9d 21:17:17.73,-4.499809262226,2.499809262226,1.3518500000000002,1.351446839546,1.107108314516,4.815910356183,0,0,36.584190368652,27.317378997803,27.317378997803,36.778949737549,27.317378997803,36.308284759521,27.267490386963,36.308284759521,43646.464106099505
241,241,,  9d 22:10:25.01,-4.499885557336,2.4999618524450002,1.35201,1.35089687014,1.104886395608,4.812159915756,0,0,36.551731109619006,27.184343338013,27.101194381714002,36.82763671875,27.117824554443,36.308284759521,27.117824554443,36.308284759521,43646.501007337996
242,242,,  9d 23:03:32.33,-4.500038147555,2.4999618524450002,1.3508799999999999,1.350946859972,1.107070087548,4.813255088417,0,0,36.616649627686,27.284120559692003,27.284120559692003,36.82763671875,27.350637435913,36.340740203857,27.300748825073,36.340740203857,43646.537909097206
243,243,,  9d 23:56:40.39,-4.500190737774,2.4999618524450002,1.35128,1.350646837023,1.109499787194,4.811856500622,0,0,36.567962646484,27.350637435913,27.284120559692003,36.795177459717,27.284120559692003,36.275825500488,27.284120559692003,36.275825500488,43646.5748191667
244,244,,  10d 00:49:46.22,-4.499885557336,2.499809262226,1.3507399999999998,1.350396868242,1.106322374113,4.810589207653,0,0,36.584190368652,27.267490386963,27.267490386963,36.795177459717,27.284120559692003,36.340740203857,27.284120559692003,36.340740203857,43646.6117035532
245,245,,  10d 01:42:51.60,-4.499961852445,2.4999618524450002,1.35066,1.350109328229,1.105860114948,4.809243337211,0,0,36.584190368652,27.300748825073,27.267490386963,36.86009979248,27.334011077880998,36.275825500488,27.234231948853,36.275825500488,43646.6485826968
246,246,,  10d 02:35:58.68,-4.500114442664,2.4999618524450002,1.35036,1.349946865709,1.108013090871,4.808446958111,0,0,36.567962646484,27.367267608642997,27.300748825073,36.795177459717,27.334011077880998,36.308284759521,27.300748825073,36.308284759521,43646.6854815509
247,247,,  10d 03:29:05.07,-4.500038147555,2.4999618524450002,1.3501999999999998,1.349684378236,1.10872265216,4.807078265588,0,0,36.600421905518,27.284120559692003,27.284120559692003,36.811408996581996,27.350637435913,36.340740203857,27.317378997803,36.340740203857,43646.7223722685
248,248,,  10d 04:22:12.57,-4.500038147555,2.4999618524450002,1.34986,1.349471853308,1.108193587086,4.805982559396,0,0,36.600421905518,27.317378997803,27.267490386963,36.86009979248,27.267490386963,36.389430999755994,27.267490386963,36.389430999755994,43646.7592763773
249,249,,  10d 05:15:20.60,-4.500190737774,2.4999618524450002,1.34974,1.349209343145,1.1082868870559999,4.804639251873001,0,0,36.697799682617,27.200971603394,27.200971603394,36.86009979248,27.234231948853,36.421894073486,27.234231948853,36.421894073486,43646.7961859028
250,250,,  10d 06:08:29.72,-4.500038147555,2.4999618524450002,1.34946,1.3490968548039999,1.1082528997149999,4.803925360952,0,0,36.649108886719,27.350637435913,27.284120559692003,36.876327514648,27.317378997803,36.421894073486,27.317378997803,36.421894073486,43646.833108275496
251,251,,  10d 07:01:37.20,-4.499885557336,2.4999618524450002,1.34926,1.348646863033,1.108280600994,4.801933171662,0,0,36.714031219482,27.300748825073,27.300748825073,36.95747756958,27.300748825073,36.373203277588,27.300748825073,36.373203277588,43646.8700118403
252,252,,  10d 07:54:44.24,-4.500114442664,2.4999618524450002,1.3488200000000001,1.348346842538,1.108580573838,4.800734304983,0,0,36.697799682617,27.383899688720998,27.367267608642997,36.843868255615,27.400526046753,36.421894073486,27.317378997803,36.421894073486,43646.9069101505
253,253,,  10d 08:47:52.15,-4.500190737774,2.499809262226,1.34892,1.3483093421899999,1.107643607815,4.799490560389001,0,0,36.697799682617,27.200971603394,27.200971603394,36.941246032715,27.184343338013,36.470581054688,27.184343338013,36.470581054688,43646.9438187732
254,254,,  10d 09:41:02.79,-4.500114442664,2.4999618524450002,1.34834,1.348084331236,1.110875743455,4.7986297839950005,0,0,36.73025894165,27.284120559692003,27.234231948853,36.908786773681996,27.300748825073,36.45435333252,27.217601776123,36.45435333252,43646.9807585069
255,255,,  10d 10:34:10.30,-4.500114442664,2.4999618524450002,1.34816,1.3475218399700002,1.110327095648,4.7964831263529994,0,0,36.746490478516,27.250860214232997,27.250860214232997,37.05485534668,27.234231948853,36.405662536621,27.234231948853,36.405662536621,43647.017662430604
256,256,,  10d 11:27:19.65,-4.499961852445,2.4999618524450002,1.3479199999999998,1.347359375484,1.112103799543,4.795704251039,0,0,36.681568145752,27.317378997803,27.267490386963,36.86009979248,27.334011077880998,36.389430999755994,27.267490386963,36.389430999755994,43647.0545876968
257,257,,  10d 12:20:27.76,-4.499885557336,2.4999618524450002,1.34741,1.347171884063,1.11146112687,4.794782936424,0,0,36.665340423584,27.300748825073,27.250860214232997,37.006168365479,27.267490386963,36.503040313721,27.267490386963,36.503040313721,43647.0914983102
258,258,,  10d 13:13:35.48,-4.499961852445,2.4999618524450002,1.3474,1.3469593818549999,1.110308230926,4.79366299575,0,0,36.86009979248,27.267490386963,27.234231948853,37.038627624512,27.267490386963,36.470581054688,27.200971603394,36.470581054688,43647.128404768504
259,259,,  10d 14:06:46.18,-4.499885557336,2.499809262226,1.34727,1.346734364415,1.1122482744570001,4.792314866869,0,0,36.73025894165,27.200971603394,27.200971603394,37.071086883545,27.200971603394,36.45435333252,27.200971603394,36.45435333252,43647.1653452199
260,260,,  10d 14:59:53.60,-4.500038147555,2.4999618524450002,1.3470600000000001,1.346409339864,1.109716714753,4.790581854719999,0,0,36.778949737549,27.284120559692003,27.234231948853,36.95747756958,27.317378997803,36.389430999755994,27.217601776123,36.389430999755994,43647.2022480556
261,261,,  10d 15:52:59.67,-4.499809262226,2.4999618524450002,1.34649,1.3461468434380002,1.111030445366,4.7894078541009995,0,0,36.649108886719,27.317378997803,27.284120559692003,36.95747756958,27.250860214232997,36.535499572754,27.250860214232997,36.535499572754,43647.239135162
262,262,,  10d 16:46:06.50,-4.500038147555,2.4999618524450002,1.34636,1.34595936007,1.110348996502,4.788499899454,0,0,36.811408996581996,27.217601776123,27.217601776123,37.038627624512,27.234231948853,36.600421905518,27.200971603394,36.600421905518,43647.2760313079
263,263,,  10d 17:39:15.40,-4.499961852445,2.499809262226,1.34622,1.345821871711,1.111059557316,4.787799504703,0,0,36.795177459717,27.300748825073,27.267490386963,37.071086883545,27.250860214232997,36.519271850586,27.250860214232997,36.519271850586,43647.312950960695
264,264,,  10d 18:32:24.83,-4.500038147555,2.499809262226,1.3461000000000003,1.34575929528,1.11214539926,4.78731968035,0,0,36.811408996581996,27.250860214232997,27.250860214232997,37.038627624512,27.284120559692003,36.567962646484,27.217601776123,36.567962646484,43647.3498770602
265,265,,  10d 19:25:35.28,-4.500190737774,2.499809262226,1.3460100000000002,1.3454093637670002,1.11111955808,4.785605424546,0,0,36.811408996581996,27.200971603394,27.184343338013,37.071086883545,27.151082992554002,36.600421905518,27.151082992554002,36.600421905518,43647.3868148032
266,266,,  10d 20:18:45.70,-4.499961852445,2.499809262226,1.34582,1.345296816433,1.11485035002,4.784895610851,0,0,36.843868255615,27.151082992554002,27.134454727173,37.006168365479,27.184343338013,36.438121795654,27.167713165282997,36.438121795654,43647.4237523727
267,267,,  10d 21:11:56.90,-4.499885557336,2.499809262226,1.3454000000000002,1.344821827374,1.114223778232,4.782346095456,0,0,36.649108886719,27.217601776123,27.217601776123,36.925018310546996,27.234231948853,36.567962646484,27.234231948853,36.567962646484,43647.4606989815
268,268,,  10d 22:05:06.87,-4.499885557336,2.4999618524450002,1.345,1.344771850938,1.114430623009,4.78233482873,0,0,36.892559051514,27.383899688720998,27.334011077880998,37.071086883545,27.367267608642997,36.632877349854,27.334011077880998,36.632877349854,43647.4976313889
269,269,,  10d 22:58:16.96,-4.500038147555,2.499809262226,1.34499,1.344484328896,1.1139986779,4.780919667336001,0,0,36.892559051514,27.300748825073,27.300748825073,37.18469619751,27.334011077880998,36.681568145752,27.334011077880998,36.681568145752,43647.534564965295
270,270,,  10d 23:51:27.34,-4.500038147555,2.4999618524450002,1.3447099999999998,1.344309352177,1.113128160521,4.780239221216,0,0,36.989936828613,27.334011077880998,27.267490386963,37.18469619751,27.284120559692003,36.697799682617,27.284120559692003,36.697799682617,43647.5715019907
271,271,,  11d 00:44:36.98,-4.499961852445,2.4999618524450002,1.34455,1.34413433159,1.112952384056,4.779052350294,0,0,37.006168365479,27.334011077880998,27.317378997803,37.18469619751,27.367267608642997,36.665340423584,27.317378997803,36.665340423584,43647.608430335604
272,272,,  11d 01:37:48.52,-4.500114442664,2.499809262226,1.34437,1.343746820936,1.112811741544,4.777102842629,0,0,36.925018310546996,27.350637435913,27.284120559692003,37.103546142578004,27.284120559692003,36.632877349854,27.284120559692003,36.632877349854,43647.6453807292
273,273,,  11d 02:30:58.79,-4.499961852445,2.499809262226,1.34402,1.3435343574340002,1.113047900197,4.7761588006019995,0,0,36.973705291748,27.300748825073,27.267490386963,37.103546142578004,27.317378997803,36.616649627686,27.250860214232997,36.616649627686,43647.6823166667
274,274,,  11d 03:24:08.73,-4.499961852445,2.4999618524450002,1.34376,1.343221828922,1.113910686744,4.774648579852,0,0,36.86009979248,27.300748825073,27.284120559692003,37.119773864746,27.284120559692003,36.616649627686,27.284120559692003,36.616649627686,43647.7192488079
275,275,,  11d 04:17:20.06,-4.499885557336,2.4999618524450002,1.34346,1.343171848132,1.113365262208,4.774156721027,0,0,36.973705291748,27.334011077880998,27.300748825073,37.136005401611,27.300748825073,36.697799682617,27.284120559692003,36.697799682617,43647.7561964931
276,276,,  11d 05:10:29.99,-4.499961852445,2.4999618524450002,1.3433,1.3428593373789999,1.1120462257250001,4.772508503138,0,0,36.95747756958,27.250860214232997,27.250860214232997,37.265842437744006,27.300748825073,36.778949737549,27.300748825073,36.778949737549,43647.7931284491
277,277,,  11d 06:03:40.85,-4.499885557336,2.4999618524450002,1.34309,1.342609358022,1.115041914131,4.771599054671,0,0,37.087314605713,27.383899688720998,27.317378997803,37.265842437744006,27.334011077880998,36.681568145752,27.334011077880998,36.681568145752,43647.8300709028
278,278,,  11d 06:56:51.54,-4.499885557336,2.4999618524450002,1.34273,1.342359341099,1.113476267634,4.770333768881001,0,0,36.989936828613,27.284120559692003,27.234231948853,37.233383178711,27.334011077880998,36.73025894165,27.250860214232997,36.73025894165,43647.867011724506
279,279,,  11d 07:50:01.78,-4.499961852445,2.499809262226,1.34259,1.3421092942219999,1.114847674674,4.769228907732,0,0,37.038627624512,27.350637435913,27.317378997803,37.282073974609,27.317378997803,36.714031219482,27.317378997803,36.714031219482,43647.9039469329
280,280,,  11d 08:43:14.98,-4.500114442664,2.4999618524450002,1.3423399999999999,1.342071797445,1.115438995308,4.769042323483,0,0,37.038627624512,27.367267608642997,27.284120559692003,37.265842437744006,27.367267608642997,36.697799682617,27.334011077880998,36.697799682617,43647.9409166898
281,281,,  11d 09:36:26.45,-4.500038147555,2.4999618524450002,1.34251,1.341659300642,1.1143719536049999,4.765994278939,0,0,36.973705291748,27.200971603394,27.200971603394,37.217155456543004,27.217601776123,36.795177459717,27.200971603394,36.795177459717,43647.9778661921
282,282,,  11d 10:29:39.16,-4.500114442664,2.4999618524450002,1.3417,1.3414468561650001,1.11750364278,4.765550874062,0,0,37.05485534668,27.217601776123,27.217601776123,37.249614715576,27.217601776123,36.795177459717,27.217601776123,36.795177459717,43648.0148303356
283,283,,  11d 11:22:51.59,-4.500114442664,2.4999618524450002,1.3416199999999998,1.341071845946,1.116104212243,4.764104556637,0,0,37.168464660645,27.367267608642997,27.267490386963,37.330764770508,27.334011077880998,36.811408996581996,27.300748825073,36.811408996581996,43648.0517912269
284,284,,  11d 12:16:04.71,-4.500038147555,2.4999618524450002,1.34148,1.3411093402429999,1.117154192431,4.7638500885860005,0,0,37.05485534668,27.250860214232997,27.234231948853,37.330764770508,27.334011077880998,36.843868255615,27.267490386963,36.843868255615,43648.088759907405
285,285,,  11d 13:09:18.06,-4.500038147555,2.4999618524450002,1.34143,1.34090935632,1.115453957129,4.762332601761,0,0,37.119773864746,27.167713165282997,27.167713165282997,37.330764770508,27.167713165282997,36.762718200684,27.167713165282997,36.762718200684,43648.1257312847
286,286,,  11d 14:02:29.09,-4.500038147555,2.4999618524450002,1.34087,1.3404843212720001,1.116503652687,4.76021873995,0,0,37.071086883545,27.284120559692003,27.250860214232997,37.217155456543004,27.250860214232997,36.811408996581996,27.250860214232997,36.811408996581996,43648.1626759028
287,287,,  11d 14:55:42.20,-4.499809262226,2.4999618524450002,1.34067,1.340334295723,1.117921948591,4.7596235727069995,0,0,37.05485534668,27.267490386963,27.250860214232997,37.330764770508,27.300748825073,36.95747756958,27.234231948853,36.95747756958,43648.1996445718
288,288,,  11d 15:48:54.28,-4.499961852445,2.4999618524450002,1.3405799999999999,1.3402718511329998,1.117096976007,4.759534041941,0,0,37.200923919678004,27.267490386963,27.267490386963,37.314533233643,27.250860214232997,36.892559051514,27.250860214232997,36.892559051514,43648.236601134304
289,289,,  11d 16:42:08.74,-4.499961852445,2.499809262226,1.34073,1.340109349584,1.1169985903669999,4.758417332552001,0,0,37.217155456543004,27.267490386963,27.267490386963,37.428142547607,27.217601776123,36.795177459717,27.217601776123,36.795177459717,43648.2735853588
290,290,,  11d 17:35:21.62,-4.500038147555,2.4999618524450002,1.34034,1.339696835275,1.117834187134,4.756132210195,0,0,37.071086883545,27.317378997803,27.284120559692003,37.346996307373,27.317378997803,36.95747756958,27.200971603394,36.95747756958,43648.3105513194
291,291,,  11d 18:28:34.83,-4.500114442664,2.4999618524450002,1.3397,1.339459345389,1.117388444604,4.755278969554,0,0,37.217155456543004,27.250860214232997,27.250860214232997,37.363224029541,27.250860214232997,36.973705291748,27.200971603394,36.973705291748,43648.3475210764
292,292,,  11d 19:21:50.38,-4.499961852445,2.4999618524450002,1.33981,1.339359309693,1.117750899944,4.7549131628920005,0,0,37.298305511475,27.234231948853,27.234231948853,37.395683288574,27.234231948853,36.892559051514,27.234231948853,36.892559051514,43648.3845180324
293,293,,  11d 20:15:03.88,-4.499961852445,2.4999618524450002,1.33968,1.3389717841859998,1.1168574011399999,4.752705945092,0,0,37.152236938477,27.234231948853,27.217601776123,37.379451751709,27.200971603394,36.82763671875,27.184343338013,36.82763671875,43648.4214910417
294,294,,  11d 21:08:19.74,-4.500038147555,2.499809262226,1.33912,1.33889687029,1.119733275256,4.752211489757,0,0,37.038627624512,27.350637435913,27.300748825073,37.363224029541,27.350637435913,37.087314605713,27.284120559692003,37.087314605713,43648.4584917245
295,295,,  11d 22:01:34.23,-4.4997329671170005,2.4999618524450002,1.3391000000000002,1.3386718112309999,1.118090551423,4.751220348663,0,0,37.363224029541,27.217601776123,27.217601776123,37.525520324706996,27.250860214232997,36.941246032715,27.217601776123,36.941246032715,43648.4954761343
296,296,,  11d 22:54:48.28,-4.500038147555,2.499809262226,1.3388099999999998,1.3382968352320002,1.1171103143,4.749618517601,0,0,37.249614715576,27.200971603394,27.200971603394,37.444374084473,27.184343338013,36.941246032715,27.184343338013,36.941246032715,43648.532455659704
297,297,,  11d 23:48:02.97,-4.500038147555,2.4999618524450002,1.33871,1.33834680806,1.117041355514,4.749477756266001,0,0,37.265842437744006,27.267490386963,27.217601776123,37.428142547607,27.200971603394,36.925018310546996,27.200971603394,36.925018310546996,43648.5694425926
298,298,,  12d 00:41:18.95,-4.500038147555,2.4999618524450002,1.3384200000000002,1.3378593231190001,1.120844059116,4.747165661137,0,0,37.168464660645,27.267490386963,27.200971603394,37.460601806641,27.267490386963,37.038627624512,27.217601776123,37.038627624512,43648.6064445486
299,299,,  12d 01:34:34.21,-4.500038147555,2.4999618524450002,1.33805,1.3377218107639999,1.1215941654180002,4.746388797877,0,0,37.314533233643,27.284120559692003,27.284120559692003,37.476833343505994,27.350637435913,37.05485534668,27.300748825073,37.05485534668,43648.6434381829
300,300,,  12d 02:27:48.64,-4.500038147555,2.4999618524450002,1.3378800000000002,1.337434278194,1.1186666285490001,4.745023209096,0,0,37.346996307373,27.234231948853,27.234231948853,37.493064880371,27.250860214232997,36.973705291748,27.250860214232997,36.973705291748,43648.6804218634
301,301,,  12d 03:21:04.08,-4.499885557336,2.4999618524450002,1.33765,1.337284282056,1.118936597207,4.744295037575,0,0,37.314533233643,27.267490386963,27.267490386963,37.525520324706996,27.234231948853,37.038627624512,27.234231948853,37.038627624512,43648.717417662
302,302,,  12d 04:14:19.37,-4.500038147555,2.499809262226,1.3375,1.337109344699,1.118409684528,4.743134097418,0,0,37.314533233643,27.334011077880998,27.300748825073,37.590442657471,27.267490386963,37.136005401611,27.267490386963,37.136005401611,43648.7544112963
303,303,,  12d 05:07:36.03,-4.500114442664,2.4999618524450002,1.3372899999999999,1.336709308087,1.1210340998000001,4.741687782851,0,0,37.395683288574,27.350637435913,27.267490386963,37.606670379639,27.317378997803,37.103546142578004,27.300748825073,37.103546142578004,43648.7914208449
