Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,Date
772,,  30d 01:26:10.99,-4.499961852445,2.4999618524450002,1.26601,1.264884111823,1.276189870184,4.347578855413,0,0,43632.808056412
773,,  30d 02:23:00.19,-4.500190737774,2.4999618524450002,1.26491,1.264009172671,1.27166576275,4.341409079703,0,0,43632.8475258912
774,,  30d 03:21:02.20,-4.499885557336,2.4999618524450002,1.2652199999999998,1.267271687425,1.314806151201,4.364058631049,0,0,43632.887838379596
775,,  30d 04:18:34.00,-4.500190737774,2.4999618524450002,1.2645,1.2632966226890001,1.271651325116,4.335971077538,0,0,43632.927801261605
776,,  30d 05:16:10.81,-4.500114442664,2.4999618524450002,1.26348,1.265471659822,1.270433690121,4.349441919147,0,0,43632.9678218403
777,,  30d 06:12:48.68,-4.499885557336,2.4999618524450002,1.26664,1.2592216399179998,1.2384396029809999,4.311933544183,0,0,43633.0071603819
778,,  30d 07:11:03.71,-4.500038147555,2.4999618524450002,1.25895,1.26013417269,1.294957738161,4.325938886624,0,0,43633.047623530096
779,,  30d 08:08:28.50,-4.500038147555,2.4999618524450002,1.26255,1.265421665318,1.314756760279,4.3518941496590005,0,0,43633.0875051968
780,,  30d 09:07:01.16,-4.499885557336,2.4999618524450002,1.2630299999999999,1.2660841461599999,1.279664368725,4.351952094413,0,0,43633.1281723727
781,,  30d 10:03:28.80,-4.500038147555,2.4999618524450002,1.26694,1.262696618986,1.231318761409,4.328798678289,0,0,43633.1673924421
782,,  30d 11:01:42.60,-4.500038147555,2.499809262226,1.26436,1.265371664615,1.3206434558490001,4.353208133439,0,0,43633.2078412963
783,,  30d 12:00:08.15,-4.500038147555,2.499809262226,1.26614,1.2670841743430001,1.285229291539,4.362897505734,0,0,43633.2484263542
784,,  30d 12:58:22.38,-4.499885557336,2.4999618524450002,1.26427,1.260684150759,1.2687740082680001,4.320008950057,0,0,43633.2888801042
785,,  30d 13:57:08.60,-4.500038147555,2.499809262226,1.26166,1.26223415141,1.324176545575,4.335045559853,0,0,43633.329704259304
786,,  30d 14:54:10.05,-4.500038147555,2.4999618524450002,1.26403,1.264246636869,1.2541656863339998,4.346215436886,0,0,43633.369315717595
787,,  30d 15:52:38.39,-4.500038147555,2.4999618524450002,1.26349,1.265071624006,1.29471718463,4.3543356426279995,0,0,43633.4099327315
788,,  30d 16:50:04.90,-4.499885557336,2.4999618524450002,1.26457,1.256384086395,1.2542220417530001,4.303997864239,0,0,43633.449834375
789,,  30d 17:48:53.78,-4.499885557336,2.4999618524450002,1.2551700000000001,1.258021595254,1.305737101385,4.297407697859,0,0,43633.490689467595
790,,  30d 18:47:25.10,-4.499961852445,2.499809262226,1.25929,1.263771617534,1.333940640212,4.339785904077,0,0,43633.531340891204
791,,  30d 19:44:41.62,-4.499961852445,2.4999618524450002,1.26412,1.263084148666,1.255136301395,4.337999400202,0,0,43633.5711272106
792,,  30d 20:43:49.89,-4.500038147555,2.4999618524450002,1.2662300000000002,1.2668216494339999,1.288462876259,4.363539441139,0,0,43633.6122062153
793,,  30d 21:41:33.37,-4.500038147555,2.499809262226,1.26446,1.259796638301,1.267352498623,4.309783546736,0,0,43633.6523040162
794,,  30d 22:40:40.68,-4.500038147555,2.4999618524450002,1.2597200000000002,1.26289659391,1.308796187005,4.329566829281,0,0,43633.693372419
795,,  30d 23:37:56.15,-4.500038147555,2.4999618524450002,1.26396,1.259059126812,1.262145839165,4.316294800981,0,0,43633.7331460185
796,,  31d 00:36:19.98,-4.500038147555,2.4999618524450002,1.25882,1.262346635166,1.34686291097,4.328248501598,0,0,43633.7737109954
797,,  31d 01:35:14.47,-4.499961852445,2.4999618524450002,1.26444,1.265296660672,1.284349652729,4.355000991954,0,0,43633.8146308333
798,,  31d 02:32:18.99,-4.499961852445,2.4999618524450002,1.2613,1.257521585338,1.26086158755,4.309037070503,0,0,43633.8542779282
799,,  31d 03:29:45.47,-4.500114442664,2.4999618524450002,1.26152,1.26204664074,1.292635463509,4.334080411483,0,0,43633.8941789468
800,,  31d 04:28:51.57,-4.499961852445,2.4999618524450002,1.26026,1.259446624178,1.317227295748,4.31938044254,0,0,43633.9352331713
801,,  31d 05:26:13.04,-4.499961852445,2.4999618524450002,1.26211,1.262796604977,1.314854994721,4.339909765269,0,0,43633.9750763194
802,,  31d 06:24:53.11,-4.4997329671170005,2.4999618524450002,1.25924,1.254846621035,1.290950367353,4.293184881794001,0,0,43634.015829282405
803,,  31d 07:23:06.57,-4.499961852445,2.4999618524450002,1.25407,1.251984124664,1.329061939688,4.2821030631550006,0,0,43634.0562741667
804,,  31d 08:22:26.38,-4.499961852445,2.4999618524450002,1.2529299999999999,1.2592466324709999,1.334007905115,4.310217355108,0,0,43634.097487175895
805,,  31d 09:19:11.93,-4.500190737774,2.499809262226,1.26139,1.258996652436,1.251410853242,4.31527912346,0,0,43634.1369145255
806,,  31d 10:17:41.92,-4.499809262226,2.4999618524450002,1.2586,1.2595841096809999,1.316468241023,4.311366567338,0,0,43634.1775507639
807,,  31d 11:15:45.89,-4.499885557336,2.4999618524450002,1.2607899999999999,1.262084137068,1.267057265726,4.335892915495,0,0,43634.2178858565
808,,  31d 12:13:09.15,-4.500038147555,2.4999618524450002,1.26075,1.255184094856,1.264886104564,4.293972679017,0,0,43634.2577498148
809,,  31d 13:12:14.61,-4.500038147555,2.4999618524450002,1.2575500000000002,1.26344665517,1.292519410458,4.345395165885,0,0,43634.2987966088
810,,  31d 14:09:16.99,-4.499961852445,2.4999618524450002,1.26159,1.254359099478,1.2505635165289999,4.279842932979,0,0,43634.3384191088
811,,  31d 15:07:52.09,-4.499961852445,2.4999618524450002,1.25442,1.255396610773,1.326118643632,4.295989477518,0,0,43634.3791680903
812,,  31d 16:05:14.40,-4.499961852445,2.499656672007,1.2573499999999995,1.259884134738,1.285119978649,4.321232282901,0,0,43634.4189672917
813,,  31d 17:05:09.68,-4.499809262226,2.4999618524450002,1.2574299999999998,1.258984093085,1.306610802928,4.314901223513,0,0,43634.460590509305
814,,  31d 18:01:45.58,-4.500038147555,2.4999618524450002,1.2583799999999998,1.255171602876,1.253555252481,4.288339677709,0,0,43634.4999064352
815,,  31d 19:01:49.77,-4.499885557336,2.4999618524450002,1.25775,1.258809121523,1.3137935154790001,4.316340740827,0,0,43634.5416331134
816,,  31d 20:00:31.17,-4.500038147555,2.4999618524450002,1.25914,1.257471618625,1.299692170527,4.3052605849339995,0,0,43634.5824011921
817,,  31d 20:59:30.17,-4.499885557336,2.499809262226,1.25706,1.255559140457,1.30525698301,4.301272557051,0,0,43634.6233732986
818,,  31d 21:56:40.35,-4.500038147555,2.4999618524450002,1.25709,1.259096597296,1.246574463262,4.316379129339,0,0,43634.6630858681
819,,  31d 22:56:41.35,-4.499885557336,2.499809262226,1.2576200000000002,1.257421615713,1.3679875128169998,4.30861283062,0,0,43634.704775463
820,,  31d 23:54:10.52,-4.500038147555,2.4999618524450002,1.25957,1.259196642335,1.261866909751,4.318484645862,0,0,43634.7447077778
821,,  32d 00:52:34.92,-4.499885557336,2.499809262226,1.25684,1.252559079093,1.323138962701,4.283352694181,0,0,43634.785279259304
822,,  32d 01:52:01.98,-4.499961852445,2.4999618524450002,1.2544,1.259196632749,1.294543401693,4.322034987833,0,0,43634.826576203704
823,,  32d 02:51:28.91,-4.499961852445,2.499809262226,1.26012,1.2581840908570001,1.297867428759,4.313436269537,0,0,43634.867871331
824,,  32d 03:49:31.84,-4.499885557336,2.4999618524450002,1.25967,1.260159120732,1.302082616506,4.325542393885,0,0,43634.9081946643
825,,  32d 04:49:23.92,-4.499961852445,2.4999618524450002,1.25719,1.25598410733,1.300278822424,4.291411475723,0,0,43634.9497808102
826,,  32d 05:48:18.76,-4.499961852445,2.4999618524450002,1.2590599999999998,1.260271637442,1.315749205088,4.328265712513,0,0,43634.9907046181
827,,  32d 06:46:48.51,-4.500038147555,2.4999618524450002,1.2573299999999998,1.2557966211859999,1.298179884686,4.292369478578,0,0,43635.0313381481
828,,  32d 07:46:05.93,-4.500114442664,2.4999618524450002,1.25767,1.256996611652,1.3115485265090001,4.307566421769001,0,0,43635.0725233102
829,,  32d 08:44:30.88,-4.499885557336,2.4999618524450002,1.25601,1.258359149361,1.308118402338,4.310583383482,0,0,43635.1131011227
830,,  32d 09:42:12.80,-4.499809262226,2.4999618524450002,1.25918,1.255146636781,1.2723820518359998,4.29171550203,0,0,43635.1531812037
831,,  32d 10:43:08.15,-4.500038147555,2.4999618524450002,1.25509,1.256509109631,1.389262489477,4.307026573878,0,0,43635.1954996644
832,,  32d 11:41:03.96,-4.499885557336,2.4999618524450002,1.25888,1.259121614067,1.333325004235,4.320693977516,0,0,43635.2357405324
833,,  32d 12:39:40.51,-4.499961852445,2.4999618524450002,1.25569,1.256446606757,1.327140942217,4.308604147345,0,0,43635.2764527431
834,,  32d 13:38:11.97,-4.499961852445,2.4999618524450002,1.25904,1.259284159151,1.278563350702,4.324299161344,0,0,43635.3171061574
835,,  32d 14:34:53.27,-4.500038147555,2.499809262226,1.25602,1.253146603414,1.26219734925,4.284609108849,0,0,43635.3564841204
836,,  32d 15:34:18.90,-4.499885557336,2.4999618524450002,1.2549299999999999,1.255634126333,1.309091095695,4.293785185781,0,0,43635.3977642361
837,,  32d 16:33:14.16,-4.499961852445,2.4999618524450002,1.25725,1.258896593609,1.292749737512,4.322864970226,0,0,43635.4386931134
838,,  32d 17:30:36.52,-4.500038147555,2.4999618524450002,1.25779,1.252246587333,1.265377068713,4.268846728498,0,0,43635.478546713
839,,  32d 18:28:45.39,-4.500114442664,2.4999618524450002,1.2535100000000001,1.256184132861,1.351921184903,4.304574274898,0,0,43635.5189384491
840,,  32d 19:26:36.68,-4.500038147555,2.4999618524450002,1.2558799999999999,1.2545216124299998,1.310279028231,4.293624484389,0,0,43635.5591270718
841,,  32d 20:24:26.53,-4.499961852445,2.4999618524450002,1.25378,1.253921623212,1.2912230170899999,4.2854254561189995,0,0,43635.5992984838
842,,  32d 21:22:20.39,-4.500114442664,2.499809262226,1.25083,1.25127159959,1.295520647948,4.278849254832,0,0,43635.6395165509
843,,  32d 22:20:10.03,-4.500114442664,2.4999618524450002,1.25662,1.256480533954,1.336106229359,4.30591858745,0,0,43635.6870361921
844,,  32d 23:17:31.99,-4.499961852445,2.4999618524450002,1.25604,1.256309118691,1.286875408733,4.305957355864,0,0,43635.7268851273
845,,  33d 00:15:58.71,-4.500038147555,2.499809262226,1.2556100000000001,1.258296604524,1.3222033217990001,4.310331317241,0,0,43635.7674835648
846,,  33d 01:13:59.82,-4.500038147555,2.4999618524450002,1.2596699999999998,1.258959118677,1.257257019454,4.3234683239130005,0,0,43635.8077857523
847,,  33d 02:12:36.35,-4.499961852445,2.4999618524450002,1.2591899999999998,1.2586091273389999,1.265109474459,4.320965561574,0,0,43635.8484974074
848,,  33d 03:09:56.28,-4.499809262226,2.4999618524450002,1.2553299999999998,1.252209107374,1.260012085627,4.279483896953,0,0,43635.8883226505
849,,  33d 04:07:08.71,-4.499961852445,2.4999618524450002,1.2549,1.25529660624,1.268194315785,4.300168877483,0,0,43635.9280614352
850,,  33d 05:06:18.52,-4.499809262226,2.4999618524450002,1.2534,1.250459082306,1.309826826826,4.27505445012,0,0,43635.9691585185
851,,  33d 06:03:26.52,-4.499961852445,2.499809262226,1.25163,1.248984085591,1.256176470917,4.2702868300770005,0,0,43636.0088457639
852,,  33d 07:02:34.99,-4.500114442664,2.4999618524450002,1.24801,1.2520216307829999,1.314608023264,4.281208616789,0,0,43636.0499274769
853,,  33d 08:01:26.21,-4.499961852445,2.4999618524450002,1.25334,1.254359107263,1.318020647586,4.295322359238,0,0,43636.0908093287
854,,  33d 08:59:58.23,-4.499961852445,2.499809262226,1.25454,1.2544716375859999,1.311755788256,4.295435330728,0,0,43636.1314692593
855,,  33d 09:59:13.17,-4.499885557336,2.4999618524450002,1.25157,1.247084055801,1.298788303337,4.256820857737,0,0,43636.172625844905
856,,  33d 10:57:03.77,-4.499885557336,2.4999618524450002,1.24937,1.252634076795,1.313305442605,4.284931963885,0,0,43636.2128059375
857,,  33d 11:54:55.77,-4.500114442664,2.4999618524450002,1.25178,1.250021612621,1.3035787259,4.270439557095,0,0,43636.2530026736
858,,  33d 12:53:28.75,-4.500038147555,2.4999618524450002,1.2512,1.252371638971,1.33316310756,4.28434912105,0,0,43636.2936734954
859,,  33d 13:52:06.82,-4.499961852445,2.4999618524450002,1.24875,1.2469966108419999,1.3790599014759999,4.254168848437,0,0,43636.3344032407
860,,  33d 14:50:59.74,-4.4997329671170005,2.4999618524450002,1.25063,1.252734102413,1.332039722819,4.287032139596,0,0,43636.375304849505
861,,  33d 15:51:13.69,-4.500114442664,2.4999618524450002,1.25261,1.253821600353,1.313859601689,4.294779247698,0,0,43636.4171447454
862,,  33d 16:49:10.34,-4.499961852445,2.4999618524450002,1.25149,1.243746547207,1.2828628594859999,4.224769987984,0,0,43636.4573947454
863,,  33d 17:48:22.99,-4.500038147555,2.4999618524450002,1.24519,1.253396574631,1.343251464418,4.283088968045,0,0,43636.4985247338
864,,  33d 18:45:58.77,-4.499961852445,2.4999618524450002,1.2539200000000001,1.250146604256,1.2621212395399999,4.269867916551,0,0,43636.5385335532
865,,  33d 19:44:52.02,-4.499885557336,2.499809262226,1.25114,1.253134081483,1.347989319598,4.283843446051,0,0,43636.5794390856
866,,  33d 20:42:23.32,-4.500190737774,2.4999618524450002,1.25359,1.251671577561,1.253561166138,4.279343450557,0,0,43636.6193959954
867,,  33d 21:44:16.71,-4.499961852445,2.4999618524450002,1.2519200000000001,1.253821610739,1.3771591697260002,4.295939350398,0,0,43636.6623863657
868,,  33d 22:43:55.06,-4.500038147555,2.4999618524450002,1.25322,1.2512465867309999,1.292197966106,4.2796069623960005,0,0,43636.703813888904
869,,  33d 23:42:40.88,-4.500038147555,2.4999618524450002,1.25251,1.2526591020909998,1.318926291339,4.288460569742,0,0,43636.744633344904
870,,  34d 00:42:55.10,-4.500038147555,2.4999618524450002,1.2521099999999998,1.253634075406,1.317219583422,4.295847183845,0,0,43636.7864759491
871,,  34d 01:41:10.18,-4.500038147555,2.4999618524450002,1.25292,1.251159090649,1.2762965198540002,4.2743241910970005,0,0,43636.8269398264
872,,  34d 02:41:29.30,-4.500038147555,2.499809262226,1.25348,1.253909123815,1.310604545807,4.297543513672,0,0,43636.8688388542
873,,  34d 03:41:05.19,-4.499885557336,2.4999618524450002,1.25478,1.254421586735,1.3021871428460001,4.2986049304869995,0,0,43636.9102379861
874,,  34d 04:39:36.03,-4.499961852445,2.4999618524450002,1.25163,1.247284081134,1.293549506095,4.249349623695,0,0,43636.9508841667
875,,  34d 05:39:39.91,-4.499961852445,2.4999618524450002,1.24804,1.2485590705140002,1.356844098096,4.2527588068919995,0,0,43636.992607037
876,,  34d 06:39:21.60,-4.500114442664,2.499809262226,1.24939,1.2505590925030001,1.318266304305,4.276371735898,0,0,43637.0340730787
877,,  34d 07:38:48.78,-4.499961852445,2.4999618524450002,1.25095,1.249409101192,1.321912522205,4.268984199025,0,0,43637.0753714699
878,,  34d 08:36:47.07,-4.499885557336,2.4999618524450002,1.24983,1.249859082578,1.305758653396,4.271344502094,0,0,43637.1156407292
879,,  34d 09:37:04.03,-4.499961852445,2.499809262226,1.2503099999999998,1.252184142735,1.347052805699,4.2883832299339995,0,0,43637.1575149884
880,,  34d 10:34:14.59,-4.499885557336,2.4999618524450002,1.2486199999999998,1.247384097733,1.27638307943,4.259538872683,0,0,43637.1972318634
881,,  34d 11:31:34.21,-4.499809262226,2.4999618524450002,1.24678,1.2435965436310001,1.288141105261,4.233800446751,0,0,43637.237053669
882,,  34d 12:31:55.40,-4.499809262226,2.4999618524450002,1.2466899999999999,1.2488340569429999,1.3691099758210001,4.268503894649999,0,0,43637.2789771181
883,,  34d 13:29:42.30,-4.500038147555,2.4999618524450002,1.25029,1.249809095232,1.314819393832,4.272883530972,0,0,43637.319114537
884,,  34d 14:28:04.52,-4.499961852445,2.4999618524450002,1.24747,1.249559107434,1.319712440839,4.267833379727,0,0,43637.3596610185
885,,  34d 15:25:40.30,-4.499961852445,2.4999618524450002,1.25035,1.246284065657,1.274325982328,4.244100521039,0,0,43637.3996698958
886,,  34d 16:24:51.88,-4.500038147555,2.4999618524450002,1.24783,1.249559100962,1.347807400171,4.271498676401,0,0,43637.4407872338
887,,  34d 17:22:37.33,-4.499885557336,2.4999618524450002,1.24981,1.248896554454,1.299381840068,4.26682045344,0,0,43637.4809083681
888,,  34d 18:22:51.06,-4.499961852445,2.4999618524450002,1.24558,1.246671554855,1.312487786573,4.246323430919,0,0,43637.5227451852
889,,  34d 19:20:41.07,-4.500114442664,2.4999618524450002,1.24832,1.246684089361,1.27838900752,4.24370810285,0,0,43637.562918587995
890,,  34d 20:18:59.10,-4.499961852445,2.4999618524450002,1.24575,1.2453965485179999,1.287084406786,4.237119553906,0,0,43637.6034164699
891,,  34d 21:18:28.81,-4.500114442664,2.4999618524450002,1.24839,1.249921554641,1.310282865105,4.273706184267,0,0,43637.644743969904
892,,  34d 22:17:54.33,-4.499961852445,2.4999618524450002,1.2481399999999998,1.246459070483,1.29450580695,4.253154979075,0,0,43637.6860228241
893,,  34d 23:18:03.65,-4.5002670328829995,2.4999618524450002,1.24891,1.250459120003,1.3434489049079998,4.278212132415,0,0,43637.7278088773
894,,  35d 00:17:14.99,-4.500114442664,2.4999618524450002,1.24783,1.246771544471,1.2923860828290001,4.255994294880001,0,0,43637.7689234954
895,,  35d 01:16:59.82,-4.499961852445,2.4999618524450002,1.24797,1.246746552482,1.314042325556,4.255500409922,0,0,43637.8104260764
896,,  35d 02:15:04.03,-4.499961852445,2.499809262226,1.24637,1.2486590686130001,1.287879580366,4.256622172817,0,0,43637.8507640741
897,,  35d 03:12:44.33,-4.499961852445,2.499809262226,1.24846,1.246159013312,1.261880542411,4.246331910258,0,0,43637.8908249769
898,,  35d 04:12:37.60,-4.499885557336,2.4999618524450002,1.24691,1.2454840569480001,1.319325498653,4.251284105821,0,0,43637.932425046296
899,,  35d 05:10:10.25,-4.500038147555,2.4999618524450002,1.2460099999999998,1.245671578883,1.2659958065299999,4.248464552019,0,0,43637.9723976968
900,,  35d 06:09:42.56,-4.499961852445,2.4999618524450002,1.24494,1.244496550312,1.333973871582,4.241800913608,0,0,43638.0137555787
901,,  35d 07:11:14.80,-4.500038147555,2.4999618524450002,1.24494,1.248009082512,1.369379383567,4.267932027149,0,0,43638.0565008796
902,,  35d 08:09:20.26,-4.500038147555,2.4999618524450002,1.24603,1.2444090313529999,1.279709209537,4.239685447746,0,0,43638.0968531597
903,,  35d 09:07:49.32,-4.500038147555,2.4999618524450002,1.24446,1.244671556308,1.296664284164,4.231672028386,0,0,43638.1374787269
904,,  35d 10:06:22.92,-4.499885557336,2.4999618524450002,1.24619,1.24622157594,1.290846651848,4.248811539211999,0,0,43638.1781569213
905,,  35d 11:04:42.39,-4.500190737774,2.4999618524450002,1.2469700000000001,1.2418715724809999,1.283097801186,4.2316118779970004,0,0,43638.2186712616
906,,  35d 12:04:06.98,-4.500038147555,2.4999618524450002,1.24044,1.24539655581,1.334872713365,4.247974823593999,0,0,43638.2599396181
907,,  35d 13:02:32.41,-4.500038147555,2.4999618524450002,1.24518,1.241884063583,1.295479117989,4.228179053608001,0,0,43638.3005228704
908,,  35d 14:02:49.45,-4.499961852445,2.4999618524450002,1.2430700000000001,1.2426090899789999,1.345995472227,4.2265323603930005,0,0,43638.342398206
909,,  35d 15:01:21.80,-4.499885557336,2.499809262226,1.2440200000000001,1.242046564419,1.3027742275679999,4.235058508521,0,0,43638.383061759305
910,,  35d 16:00:00.60,-4.499961852445,2.4999618524450002,1.2427100000000002,1.244859093681,1.305757155347,4.246922150503,0,0,43638.4238
911,,  35d 17:00:29.65,-4.499885557336,2.4999618524450002,1.24187,1.239346558593,1.40612769811,4.209713640616,0,0,43638.4658142477
912,,  35d 17:59:15.89,-4.500038147555,2.4999618524450002,1.23932,1.243734043175,1.307047982271,4.247328641128,0,0,43638.506638588
913,,  35d 18:58:34.75,-4.500038147555,2.4999618524450002,1.2443899999999999,1.243059025302,1.29631548626,4.229331653268,0,0,43638.5478403819
914,,  35d 19:56:52.18,-4.500114442664,2.4999618524450002,1.2446199999999998,1.242709092685,1.287081873795,4.229087585204,0,0,43638.5883313889
915,,  35d 20:55:08.70,-4.499961852445,2.499809262226,1.2429,1.243534054211,1.288203592297,4.234154438937,0,0,43638.6288117245
916,,  35d 21:55:07.71,-4.500114442664,2.499809262226,1.2449700000000001,1.245284081423,1.3422457289179999,4.251160904100001,0,0,43638.6704783449
917,,  35d 22:56:20.43,-4.499885557336,2.4999618524450002,1.24253,1.244221537839,1.339112963744,4.2356338556590005,0,0,43638.712997928196
918,,  35d 23:54:42.84,-4.500038147555,2.499809262226,1.24536,1.241021559493,1.288315648437,4.223786334974,0,0,43638.7535475347
919,,  36d 00:55:25.98,-4.500038147555,2.499809262226,1.24298,1.245696571106,1.351311613767,4.254789526171,0,0,43638.795723831005
920,,  36d 01:54:57.63,-4.499885557336,2.499809262226,1.24282,1.240009050366,1.322553372116,4.210612711988,0,0,43638.8370737616
921,,  36d 02:54:24.11,-4.500114442664,2.4999618524450002,1.23902,1.241884060632,1.327400002713,4.230033389322,0,0,43638.8783638542
922,,  36d 03:52:57.93,-4.500038147555,2.499809262226,1.24164,1.237834020245,1.297160502566,4.207147291769,0,0,43638.9190443056
923,,  36d 04:51:50.75,-4.500038147555,2.4999618524450002,1.24118,1.242046577306,1.347648874673,4.232004022063999,0,0,43638.9599448611
924,,  36d 05:52:06.97,-4.500038147555,2.4999618524450002,1.24071,1.2394715560629999,1.3497852694699999,4.216117213187999,0,0,43639.0018106134
925,,  36d 06:51:33.34,-4.500114442664,2.4999618524450002,1.2388700000000001,1.237921547224,1.3853763540569999,4.203317164934,0,0,43639.043099409704
926,,  36d 07:52:41.32,-4.499961852445,2.499809262226,1.24021,1.243809057473,1.387340415918,4.247363637368999,0,0,43639.0855641898
927,,  36d 08:52:35.98,-4.499885557336,2.4999618524450002,1.24502,1.243771568681,1.331373996998,4.243331069235,0,0,43639.127180347205
928,,  36d 09:51:57.19,-4.500038147555,2.4999618524450002,1.2414299999999998,1.239009039805,1.3481977508860001,4.207643428372,0,0,43639.1684096412
929,,  36d 10:50:23.18,-4.499885557336,2.4999618524450002,1.2403,1.238621564167,1.3094601913700001,4.216434640906,0,0,43639.2089993981
930,,  36d 11:48:52.46,-4.500190737774,2.499809262226,1.23809,1.238996569076,1.3143404323630001,4.211944269161,0,0,43639.2496276852
931,,  36d 12:49:19.93,-4.500038147555,2.4999618524450002,1.23896,1.238309035351,1.364866099145,4.209694972764001,0,0,43639.2916238426
932,,  36d 13:48:41.69,-4.499961852445,2.4999618524450002,1.23776,1.241184060294,1.348473723323,4.229310630469,0,0,43639.3328589236
933,,  36d 14:47:27.24,-4.499885557336,2.4999618524450002,1.24183,1.238434025899,1.302564165261,4.20397787324,0,0,43639.3736753009
934,,  36d 15:47:39.35,-4.499885557336,2.4999618524450002,1.23918,1.2383340753799998,1.355279786573,4.2097833907330005,0,0,43639.4154934838
935,,  36d 16:47:41.90,-4.499961852445,2.4999618524450002,1.23539,1.236984032526,1.3753348770109999,4.206182540026,0,0,43639.457201168996
936,,  36d 17:47:16.50,-4.500038147555,2.4999618524450002,1.23813,1.239096554518,1.331371969181,4.218342701527,0,0,43639.4985851042
937,,  36d 18:46:31.30,-4.499961852445,2.4999618524450002,1.24147,1.238196558997,1.306434976774,4.210020339421,0,0,43639.5397400579
938,,  36d 19:45:09.23,-4.499885557336,2.4999618524450002,1.23928,1.2392215726890001,1.332277717714,4.2163250390149996,0,0,43639.5804681713
939,,  36d 20:46:06.07,-4.500038147555,2.499809262226,1.23593,1.2335965262520001,1.362679965802,4.179070663104,0,0,43639.6228039931
940,,  36d 21:45:01.40,-4.499961852445,2.4999618524450002,1.23485,1.237046531037,1.318534433379,4.193952097048,0,0,43639.6637337269
941,,  36d 22:44:35.87,-4.499961852445,2.4999618524450002,1.23915,1.239384062419,1.34832123215,4.2194719798580005,0,0,43639.7051160301
942,,  36d 23:45:10.33,-4.499961852445,2.499809262226,1.2399799999999999,1.240534079399,1.351660991722,4.226914379045,0,0,43639.7471930324
943,,  37d 00:45:05.68,-4.499885557336,2.4999618524450002,1.23827,1.2357590043970001,1.336282032828,4.196216992849,0,0,43639.788817152796
944,,  37d 01:43:44.93,-4.499961852445,2.4999618524450002,1.23705,1.237359004293,1.320573872547,4.2059113407840005,0,0,43639.8295606481
945,,  37d 02:45:09.59,-4.499885557336,2.4999618524450002,1.23629,1.236171517897,1.414161881852,4.200151787965,0,0,43639.8722184028
946,,  37d 03:46:51.54,-4.499961852445,2.4999618524450002,1.2383,1.2410591077089999,1.359461824544,4.232658042352,0,0,43639.915076388905
947,,  37d 04:45:38.72,-4.499885557336,2.4999618524450002,1.23878,1.234584042265,1.300306375041,4.1870612350059995,0,0,43639.9559117593
948,,  37d 05:44:21.68,-4.500038147555,2.4999618524450002,1.23561,1.235759033979,1.315287856727,4.198739711372,0,0,43639.9966981134
949,,  37d 06:45:16.15,-4.499961852445,2.4999618524450002,1.23676,1.237859028266,1.349957042304,4.212677828058,0,0,43640.0390066204
950,,  37d 07:45:19.55,-4.500038147555,2.4999618524450002,1.23706,1.2391465087240001,1.348300547848,4.2146053426779995,0,0,43640.0807238889
951,,  37d 08:43:54.64,-4.500190737774,2.4999618524450002,1.23934,1.233559007612,1.296940701177,4.190346811844,0,0,43640.1214194444
952,,  37d 09:45:20.82,-4.500190737774,2.499809262226,1.23319,1.2336590388689999,1.400939298169,4.18672928179,0,0,43640.164094756896
953,,  37d 10:44:27.27,-4.499885557336,2.4999618524450002,1.23424,1.23228402731,1.322404453663,4.184374486993,0,0,43640.205153125
954,,  37d 11:46:33.12,-4.499885557336,2.4999618524450002,1.23173,1.233609056611,1.3801937355,4.188059776116,0,0,43640.248287650495
955,,  37d 12:45:52.01,-4.500038147555,2.4999618524450002,1.2357799999999999,1.2360590635700002,1.33127863024,4.200820370559,0,0,43640.2894898148
956,,  37d 13:47:19.89,-4.500038147555,2.499809262226,1.23625,1.236971581497,1.363166166426,4.208958575325,0,0,43640.332185011604
957,,  37d 14:46:30.24,-4.500038147555,2.4999618524450002,1.23842,1.237609034225,1.3223330636669999,4.211002783213,0,0,43640.373288472205
958,,  37d 15:46:04.31,-4.499885557336,2.4999618524450002,1.23148,1.229033998468,1.351551303341,4.159039739773,0,0,43640.414666261604
959,,  37d 16:46:31.50,-4.499961852445,2.4999618524450002,1.23555,1.236896548844,1.422457271553,4.204588859175,0,0,43640.4566589815
960,,  37d 17:48:05.16,-4.499885557336,2.4999618524450002,1.23801,1.238709049246,1.385477987305,4.219086567084,0,0,43640.4994210995
961,,  37d 18:48:10.95,-4.499961852445,2.4999618524450002,1.23627,1.236809058145,1.377822780441,4.202257027037,0,0,43640.541166030096
962,,  37d 19:47:20.66,-4.499961852445,2.499809262226,1.23747,1.230109024549,1.323202543831,4.1711629654769995,0,0,43640.5822620255
963,,  37d 20:47:00.25,-4.499961852445,2.499809262226,1.22433,1.226771487938,1.372567391378,4.14417753251,0,0,43640.6237038079
964,,  37d 21:48:12.11,-4.499961852445,2.4999618524450002,1.23462,1.236984021102,1.3865295894170002,4.210145263723001,0,0,43640.6662136227
965,,  37d 22:48:57.09,-4.499885557336,2.4999618524450002,1.23359,1.232434044326,1.3605449703499999,4.17505480117,0,0,43640.7084121643
966,,  37d 23:49:21.81,-4.500114442664,2.4999618524450002,1.23244,1.2294340327600002,1.363307187602,4.149548425395,0,0,43640.7503763079
