Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,T1_Start,T1_End,T1_Min,T1_Max,T1_Start.1,T1_End.1,T1_Min.1,T1_Max.1,Date
44,,  2d 15:15:16.68,-4.499961852445,2.499656672007,1.39533,1.394584400397,1.1367921715979998,5.017838110062,0,0,35.16796875,27.713468551635998,27.713468551635998,35.314010620117,27.696844100952,34.892108917236,27.696844100952,34.892108917236,43625.0762123727
45,,  2d 16:09:15.47,-4.499961852445,2.499809262226,1.3948300000000002,1.39444693493,1.134316210932,5.017300813729,0,0,35.151741027831996,27.713468551635998,27.696844100952,35.281558990479,27.696844100952,34.892108917236,27.696844100952,34.892108917236,43625.1137098958
46,,  2d 17:03:11.48,-4.500114442664,2.499809262226,1.39473,1.393946938581,1.1324537414290001,5.015240552892,0,0,35.151741027831996,27.663589477539002,27.663589477539002,35.314010620117,27.646963119507,34.859657287598,27.646963119507,34.859657287598,43625.151175034705
47,,  2d 17:57:07.63,-4.499961852445,2.499809262226,1.3943299999999998,1.393759441246,1.132466542275,5.014535811796,0,0,35.16796875,27.763349533081,27.746723175049,35.314010620117,27.763349533081,34.859657287598,27.730096817017003,34.859657287598,43625.1886418171
48,,  2d 18:51:03.93,-4.500038147555,2.499809262226,1.39405,1.3936094124990002,1.134008174323,5.013898936279,0,0,35.16796875,27.730096817017003,27.730096817017003,35.297786712646,27.730096817017003,34.924564361571996,27.713468551635998,34.924564361571996,43625.2261102083
49,,  2d 19:44:59.71,-4.499961852445,2.499809262226,1.39404,1.393584426943,1.133278785531,5.013605186786999,0,0,35.151741027831996,27.813228607178,27.763349533081,35.362693786621,27.813228607178,34.94079208374,27.813228607178,34.94079208374,43625.2635728241
50,,  2d 20:38:54.14,-4.500038147555,2.499656672007,1.39382,1.393046918412,1.132353989709,5.011304271178,0,0,35.184196472168004,27.713468551635998,27.696844100952,35.346466064453004,27.696844100952,34.957015991211,27.696844100952,34.957015991211,43625.3010195139
51,,  2d 21:32:46.64,-4.499885557336,2.4999618524450002,1.39336,1.3929219136500002,1.132313766533,5.010597017257,0,0,35.24910736084,27.696844100952,27.696844100952,35.378921508789,27.713468551635998,34.924564361571996,27.696844100952,34.924564361571996,43625.338444155095
52,,  2d 22:26:37.85,-4.499885557336,2.4999618524450002,1.39324,1.392221961701,1.12998897436,5.0082592061449995,0,0,35.232879638671996,27.713468551635998,27.696844100952,35.411376953125,27.713468551635998,34.843425750732,27.713468551635998,34.843425750732,43625.3758537731
53,,  2d 23:20:20.19,-4.500190737774,2.499809262226,1.39276,1.392984414794,1.121121083974,5.011841058146,0,0,35.135517120361,27.946243286132997,27.946243286132997,35.297786712646,27.962871551514002,34.989471435546996,27.946243286132997,34.989471435546996,43625.4131606597
54,,  3d 00:14:12.15,-4.500038147555,2.4999618524450002,1.39344,1.392909373635,1.129902039102,5.011219882431,0,0,35.314010620117,28.112510681152,28.062631607055998,35.460056304931996,28.095884323120004,35.021926879883,28.095884323120004,35.021926879883,43625.4505789583
55,,  3d 01:08:00.89,-4.499961852445,2.499809262226,1.3929900000000002,1.392321920768,1.128522879613,5.0083163331,0,0,35.314010620117,27.863111495972,27.863111495972,35.508739471436,27.846483230591,35.086833953857,27.846483230591,35.086833953857,43625.487960000006
56,,  3d 02:01:49.08,-4.499961852445,2.499809262226,1.39267,1.3916718926629998,1.12770267523,5.0057300647180005,0,0,35.395149230956996,27.813228607178,27.746723175049,35.508739471436,27.813228607178,34.924564361571996,27.796604156494002,34.924564361571996,43625.5253346181
57,,  3d 02:55:35.18,-4.500038147555,2.4999618524450002,1.39188,1.390384432424,1.127918600397,5.000278053376,0,0,35.232879638671996,27.796604156494002,27.796604156494002,35.362693786621,27.779975891113,34.875885009766,27.763349533081,34.875885009766,43625.5626850926
58,,  3d 03:49:20.64,-4.500114442664,2.499656672007,1.39067,1.3911593939109999,1.126154468743,5.003168409571,0,0,35.200424194336,27.813228607178,27.813228607178,35.24910736084,27.829856872559,35.151741027831996,27.796604156494002,35.151741027831996,43625.6000281481
59,,  3d 04:43:07.04,-4.500038147555,2.4999618524450002,1.39153,1.391271908066,1.125988050226,5.003890038484,0,0,35.427600860596,27.829856872559,27.829856872559,35.573642730713,27.829856872559,35.070606231689,27.779975891113,35.070606231689,43625.6373820023
60,,  3d 05:36:57.41,-4.499961852445,2.4999618524450002,1.3916899999999999,1.3907968743040002,1.1289032393960001,5.0014294118919995,0,0,35.297786712646,27.796604156494002,27.779975891113,35.460056304931996,27.779975891113,35.021926879883,27.779975891113,35.021926879883,43625.6747821065
61,,  3d 06:30:41.23,-4.499961852445,2.499809262226,1.39091,1.390659392432,1.1261844534229999,5.0006446650709995,0,0,35.281558990479,27.613708496094,27.613708496094,35.443828582764,27.613708496094,35.119289398193004,27.59708404541,35.119289398193004,43625.7121059954
62,,  3d 07:24:25.58,-4.500114442664,2.4999618524450002,1.39107,1.390659403186,1.1273723281149999,5.000155465339001,0,0,35.427600860596,27.746723175049,27.730096817017003,35.508739471436,27.763349533081,35.184196472168004,27.763349533081,35.184196472168004,43625.7494362153
63,,  3d 08:18:06.58,-4.499885557336,2.499809262226,1.39095,1.3903594166799997,1.121386073419,4.999014943064,0,0,35.460056304931996,27.730096817017003,27.730096817017003,35.622329711914,27.746723175049,35.119289398193004,27.730096817017003,35.119289398193004,43625.7867277315
64,,  3d 09:11:49.22,-4.500190737774,2.499656672007,1.39066,1.389859377764,1.126231779365,4.997613977765,0,0,35.395149230956996,27.813228607178,27.813228607178,35.541191101074,27.813228607178,35.086833953857,27.796604156494002,35.086833953857,43625.8240380556
65,,  3d 10:05:32.16,-4.499961852445,2.4999618524450002,1.39015,1.389621876644,1.124260735215,4.996429104197,0,0,35.395149230956996,27.796604156494002,27.796604156494002,35.557418823242,27.796604156494002,35.119289398193004,27.746723175049,35.119289398193004,43625.8613518171
66,,  3d 10:59:13.23,-4.499961852445,2.499809262226,1.38985,1.3893469061700001,1.123651402543,4.9952445035210005,0,0,35.411376953125,27.613708496094,27.613708496094,35.606101989746,27.630336761475,35.135517120361,27.630336761475,35.135517120361,43625.8986441204
67,,  3d 11:52:54.63,-4.499961852445,2.499656672007,1.38971,1.389046887683,1.124704919704,4.994005069313,0,0,35.443828582764,27.829856872559,27.829856872559,35.589874267578004,27.829856872559,35.103061676025,27.829856872559,35.103061676025,43625.9359401505
68,,  3d 12:46:35.77,-4.500114442664,2.4999618524450002,1.3893500000000003,1.388784392689,1.124948881995,4.992781885389,0,0,35.378921508789,27.696844100952,27.696844100952,35.541191101074,27.696844100952,35.151741027831996,27.696844100952,35.151741027831996,43625.9732334722
69,,  3d 13:40:16.19,-4.499961852445,2.499809262226,1.38901,1.388559373934,1.124933579427,4.991096077184,0,0,35.411376953125,27.663589477539002,27.663589477539002,35.589874267578004,27.680215835570998,35.314010620117,27.630336761475,35.314010620117,43626.0105179398
70,,  3d 14:33:51.53,-4.500038147555,2.4999618524450002,1.3891200000000001,1.3887969062490002,1.118527620934,4.992315223728,0,0,35.589874267578004,27.962871551514002,27.962871551514002,35.735916137695,27.962871551514002,35.281558990479,27.946243286132997,35.281558990479,43626.0477437731
71,,  3d 15:27:29.53,-4.499885557336,2.4999618524450002,1.38894,1.388084399478,1.122427102346,4.98973932902,0,0,35.541191101074,27.863111495972,27.846483230591,35.752143859863,27.846483230591,35.151741027831996,27.846483230591,35.151741027831996,43626.085000544
72,,  3d 16:21:08.21,-4.499961852445,2.499809262226,1.3884599999999998,1.3873093769929998,1.121357169998,4.986480980979,0,0,35.427600860596,27.746723175049,27.746723175049,35.573642730713,27.779975891113,35.119289398193004,27.779975891113,35.119289398193004,43626.122265289305
73,,  3d 17:14:46.90,-4.500114442664,2.4999618524450002,1.3875,1.3867218897100002,1.125407959556,4.983450392553,0,0,35.411376953125,27.813228607178,27.813228607178,35.557418823242,27.813228607178,35.086833953857,27.796604156494002,35.086833953857,43626.1595300347
74,,  3d 18:08:25.95,-4.500114442664,2.4999618524450002,1.38703,1.3866843930739998,1.123747297336,4.983628986338,0,0,35.346466064453004,27.829856872559,27.829856872559,35.524963378906,27.829856872559,35.119289398193004,27.829856872559,35.119289398193004,43626.1967987616
75,,  3d 19:02:03.30,-4.499885557336,2.499809262226,1.38695,1.386359375046,1.124316794998,4.982506249596,0,0,35.378921508789,27.796604156494002,27.779975891113,35.573642730713,27.779975891113,34.973243713379,27.779975891113,34.973243713379,43626.2340479514
76,,  3d 19:55:43.41,-4.500114442664,2.499809262226,1.3866899999999998,1.386546856446,1.125889695041,4.982937894797001,0,0,35.232879638671996,27.796604156494002,27.779975891113,35.443828582764,27.796604156494002,35.16796875,27.779975891113,35.16796875,43626.2713289815
77,,  3d 20:49:23.67,-4.499885557336,2.4999618524450002,1.3868300000000002,1.386034415938,1.124098103543,4.9806887288279995,0,0,35.443828582764,27.746723175049,27.730096817017003,35.573642730713,27.713468551635998,35.119289398193004,27.713468551635998,35.119289398193004,43626.308611990695
78,,  3d 21:43:02.60,-4.4997329671170005,2.4999618524450002,1.38632,1.3860968860749998,1.12562259319,4.980554645355,0,0,35.411376953125,27.829856872559,27.796604156494002,35.573642730713,27.796604156494002,35.216648101806996,27.796604156494002,35.216648101806996,43626.3458792593
79,,  3d 22:36:41.14,-4.499961852445,2.4999618524450002,1.38636,1.385409423982,1.126442213999,4.977830708908,0,0,35.492511749268,27.779975891113,27.779975891113,35.638553619385,27.763349533081,35.119289398193004,27.763349533081,35.119289398193004,43626.383142337996
80,,  3d 23:30:18.95,-4.500190737774,2.499809262226,1.3857,1.385096883959,1.122828290068,4.976459683335,0,0,35.362693786621,27.663589477539002,27.663589477539002,35.589874267578004,27.680215835570998,35.086833953857,27.646963119507,35.086833953857,43626.420396840294
81,,  4d 00:23:52.06,-4.499885557336,2.4999618524450002,1.3853,1.384734392088,1.122858842815,4.975091815429001,0,0,35.346466064453004,27.746723175049,27.730096817017003,35.557418823242,27.730096817017003,35.070606231689,27.713468551635998,35.070606231689,43626.457596793996
82,,  4d 01:17:27.49,-4.499885557336,2.4999618524450002,1.38499,1.3845468727039998,1.124150698289,4.973418261984,0,0,35.314010620117,27.680215835570998,27.680215835570998,35.427600860596,27.663589477539002,35.216648101806996,27.663589477539002,35.216648101806996,43626.4948238657
83,,  4d 02:11:01.40,-4.500190737774,2.499809262226,1.38485,1.3844093817899998,1.1244096989749999,4.973113179762,0,0,35.4762840271,27.746723175049,27.746723175049,35.638553619385,27.763349533081,35.200424194336,27.763349533081,35.200424194336,43626.5320331597
84,,  4d 03:04:33.53,-4.499961852445,2.4999618524450002,1.3846900000000002,1.384221872161,1.122166770837,4.972793335015,0,0,35.460056304931996,27.779975891113,27.779975891113,35.654781341553004,27.796604156494002,35.314010620117,27.796604156494002,35.314010620117,43626.5692219213
85,,  4d 03:58:05.93,-4.500038147555,2.4999618524450002,1.3845999999999998,1.384121893371,1.121663691502,4.972370177841,0,0,35.589874267578004,27.813228607178,27.813228607178,35.752143859863,27.846483230591,35.24910736084,27.829856872559,35.24910736084,43626.6064141319
86,,  4d 04:51:38.21,-4.499809262226,2.4999618524450002,1.3843200000000002,1.38378435386,1.1212557100740002,4.970575679141,0,0,35.508739471436,27.796604156494002,27.796604156494002,35.671009063721,27.813228607178,35.265331268311,27.779975891113,35.265331268311,43626.643604363395
87,,  4d 05:45:09.64,-4.500038147555,2.4999618524450002,1.3840400000000002,1.383384365989,1.123488532381,4.968836541091,0,0,35.541191101074,27.696844100952,27.696844100952,35.671009063721,27.713468551635998,35.216648101806996,27.713468551635998,35.216648101806996,43626.6807850116
88,,  4d 06:38:45.15,-4.500114442664,2.4999618524450002,1.3837899999999999,1.3832843721099999,1.125133654127,4.968349554787,0,0,35.541191101074,27.763349533081,27.763349533081,35.671009063721,27.746723175049,35.24910736084,27.713468551635998,35.24910736084,43626.718013043996
89,,  4d 07:32:17.72,-4.499885557336,2.4999618524450002,1.3833799999999998,1.382621909088,1.122193864071,4.965474607675,0,0,35.541191101074,27.696844100952,27.696844100952,35.671009063721,27.696844100952,35.216648101806996,27.680215835570998,35.216648101806996,43626.7552068981
90,,  4d 08:25:49.52,-4.499885557336,2.4999618524450002,1.3829200000000001,1.3824218796,1.12456121566,4.964649199520999,0,0,35.524963378906,27.779975891113,27.779975891113,35.703460693359,27.779975891113,35.281558990479,27.763349533081,35.281558990479,43626.792391701405
91,,  4d 09:19:21.27,-4.500038147555,2.499809262226,1.38273,1.3821093969459999,1.123260009604,4.963068040607,0,0,35.573642730713,27.813228607178,27.796604156494002,35.719688415527,27.829856872559,35.297786712646,27.813228607178,35.297786712646,43626.8295761458
92,,  4d 10:12:50.11,-4.5002670328829995,2.4999618524450002,1.3824299999999998,1.3816343837740002,1.12074642083,4.961326751128,0,0,35.606101989746,27.829856872559,27.796604156494002,35.768371582031,27.813228607178,35.184196472168004,27.796604156494002,35.184196472168004,43626.866726759305
93,,  4d 11:06:19.89,-4.500038147555,2.4999618524450002,1.38194,1.381921861141,1.121992799259,4.962289712726,0,0,35.508739471436,27.846483230591,27.846483230591,35.671009063721,27.829856872559,35.330238342285,27.829856872559,35.330238342285,43626.9038884375
94,,  4d 11:59:47.15,-4.500114442664,2.4999618524450002,1.38208,1.381296881644,1.1207978426010001,4.95934560608,0,0,35.622329711914,27.763349533081,27.730096817017003,35.752143859863,27.746723175049,35.297786712646,27.730096817017003,35.297786712646,43626.9410208565
95,,  4d 12:53:14.88,-4.499961852445,2.499656672007,1.38151,1.3810218586910001,1.1217518586920001,4.958045846127,0,0,35.573642730713,27.746723175049,27.713468551635998,35.752143859863,27.730096817017003,35.314010620117,27.713468551635998,35.314010620117,43626.9781586343
96,,  4d 13:46:45.82,-4.499961852445,2.4999618524450002,1.38137,1.380634376148,1.122752936199,4.956397241076,0,0,35.573642730713,27.763349533081,27.730096817017003,35.752143859863,27.796604156494002,35.346466064453004,27.746723175049,35.346466064453004,43627.015333669
97,,  4d 14:40:15.87,-4.500114442664,2.4999618524450002,1.38085,1.380284352485,1.123354286629,4.9547972997350005,0,0,35.589874267578004,27.796604156494002,27.779975891113,35.768371582031,27.829856872559,35.265331268311,27.813228607178,35.265331268311,43627.0524982176
98,,  4d 15:33:45.89,-4.500114442664,2.499809262226,1.38055,1.380109372261,1.121373649156,4.954032661419,0,0,35.541191101074,27.846483230591,27.829856872559,35.719688415527,27.863111495972,35.297786712646,27.863111495972,35.297786712646,43627.0896627662
99,,  4d 16:27:14.90,-4.500190737774,2.499656672007,1.3803499999999995,1.379884371767,1.122370027478,4.952922659801,0,0,35.573642730713,27.730096817017003,27.713468551635998,35.687232971191,27.730096817017003,35.330238342285,27.730096817017003,35.330238342285,43627.1268153704
100,,  4d 17:20:44.71,-4.500038147555,2.499809262226,1.3802299999999998,1.379646891331,1.121852102454,4.951886263626,0,0,35.589874267578004,27.829856872559,27.796604156494002,35.719688415527,27.813228607178,35.362693786621,27.813228607178,35.362693786621,43627.1639773958
101,,  4d 18:14:12.73,-4.500114442664,2.499809262226,1.37986,1.379546880629,1.124070018602,4.9515581776849995,0,0,35.638553619385,27.829856872559,27.779975891113,35.80082321167,27.813228607178,35.378921508789,27.813228607178,35.378921508789,43627.201118425895
102,,  4d 19:07:40.90,-4.500038147555,2.4999618524450002,1.37981,1.3788094044819998,1.126650664747,4.948448419771999,0,0,35.638553619385,27.763349533081,27.763349533081,35.833278656005994,27.746723175049,35.378921508789,27.730096817017003,35.378921508789,43627.2382612731
103,,  4d 20:01:12.63,-4.499885557336,2.4999618524450002,1.37917,1.379034394845,1.124868022185,4.949292271081,0,0,35.638553619385,27.829856872559,27.829856872559,35.80082321167,27.813228607178,35.443828582764,27.796604156494002,35.443828582764,43627.2754455324
104,,  4d 20:54:39.70,-4.499961852445,2.4999618524450002,1.37922,1.3786218573390001,1.124792235397,4.947649101664,0,0,35.735916137695,27.813228607178,27.796604156494002,35.865734100342,27.829856872559,35.330238342285,27.779975891113,35.330238342285,43627.312575717595
